Date,USD,EUR,GBP,INR,AED,CNY
2/12/2020,1822.6,1507.15,1365.04,134368.82,6694.41,11961.72
3/12/2020,1832.35,1508.6,1358.71,135314.47,6730.22,11988.88
4/12/2020,1843,1517.62,1367.92,135933.41,6769.34,12037.74
7/12/2020,1859.95,1532.97,1391.76,137126.12,6831.6,12145.1
8/12/2020,1868.15,1542.01,1398.11,137672.75,6861.71,12205
9/12/2020,1841.75,1525.64,1377.42,135913.78,6764.75,12051.49
10/12/2020,1844.35,1521.74,1385.69,136030.03,6774.11,12069.61
11/12/2020,1842,1520.18,1392.71,135830,6765.67,12058.28
14/12/2020,1831.15,1506.13,1373.19,134900.82,6725.81,11994.22
15/12/2020,1850.65,1521.79,1378,136059.79,6797.44,12102.14
16/12/2020,1851.95,1521.86,1374.77,136369.26,6802.03,12098.42
17/12/2020,1890.75,1542.21,1389.44,139021.18,6944.72,12353.4
18/12/2020,1879.75,1536.12,1391.69,138231.18,6903.95,12293.57
21/12/2020,1880,1536.45,1407.5,139042.92,6905.05,12313.62
22/12/2020,1877.1,1541.77,1405.33,138671.7,6894.4,12281.68
23/12/2020,1875,1538.52,1390.64,138356.25,6886.69,12263.81
24/12/2020,1875,1538.52,1390.64,138356.25,6886.69,12263.81
25/12/2020,1875,1538.52,1390.64,138356.25,6886.69,12263.81
28/12/2020,1875,1538.52,1390.64,138356.25,6886.69,12263.81
29/12/2020,1874.3,1531.04,1389.4,137611.11,6884.12,12240.68
30/12/2020,1887.6,1536.01,1388.04,138116.26,6933.15,12313.57
31/12/2020,1887.6,1536.01,1388.04,138116.26,6933.15,12313.57
1/01/2021,1887.6,1536.01,1388.04,138116.26,6933.15,12313.57
4/01/2021,1943.2,1585.9,1432.4,142057.44,7137.37,12555.99
5/01/2021,1940.35,1577.52,1423.27,141941.65,7126.91,12527.29
6/01/2021,1931.95,1570.82,1420.03,141319.24,7096.05,12486
7/01/2021,1920.1,1565.38,1417.26,141048.05,7052.53,12438.6
8/01/2021,1862.9,1523.35,1371.8,136671.66,6842.43,12061.53
11/01/2021,1847.25,1518.25,1365.7,135752,6784.95,11972.77
12/01/2021,1841.25,1512.32,1351.48,134895.5,6762.91,11901.1
13/01/2021,1858.85,1528.03,1362.79,135834.72,6827.56,12023.6
14/01/2021,1841.75,1513.85,1345.42,134501.16,6764.75,11924.59
15/01/2021,1839,1520.59,1351.61,134492.51,6754.65,11918.38
18/01/2021,1833.05,1518.05,1349.72,134167.71,6732.79,11901.63
19/01/2021,1834.7,1513.65,1346.57,134221.15,6738.85,11887.39
20/01/2021,1856.6,1533.49,1360.94,135395.34,6819.29,12004.22
21/01/2021,1862.1,1532.72,1358.21,135887.31,6839.49,12032.89
22/01/2021,1852.7,1522.73,1354.41,135239.13,6804.97,12009.2
25/01/2021,1856.85,1528.9,1358.34,135545.78,6820.21,12032.39
26/01/2021,1856.6,1527.19,1352.02,135527.53,6819.29,12003.29
27/01/2021,1843,1520.88,1343.98,134602.95,6769.34,11949.27
28/01/2021,1853.7,1528.82,1350.5,135190.71,6808.64,11955.25
29/01/2021,1863.8,1536.27,1359.84,135841.57,6845.74,11981.07
1/02/2021,1862.95,1543.45,1362.2,136342.79,6842.62,12049.56
2/02/2021,1833.1,1525.17,1343.23,133761.49,6732.98,11837.06
3/02/2021,1835.45,1526.11,1343.86,133675.82,6741.61,11860.68
4/02/2021,1785.9,1493.1,1307.39,130329.98,6559.61,11557.99
5/02/2021,1802.95,1497.72,1312.86,131278.56,6622.24,11657.51
8/02/2021,1835.25,1523.41,1335.5,133807.71,6740.87,11834.79
9/02/2021,1839.6,1519.7,1333.24,134050.36,6756.85,11838.38
10/02/2021,1842.65,1518.08,1330.24,134215.31,6768.05,11900.39
11/02/2021,1840.1,1517.36,1332.34,133795.51,6758.69,11883.92
12/02/2021,1816.35,1498.27,1310.59,131837.4,6671.45,11730.53
15/02/2021,1817.3,1498.06,1306.28,132006.85,6674.94,11736.67
16/02/2021,1794.25,1481.75,1289.62,130747,6590.28,11587.8
17/02/2021,1780.7,1478.37,1285.15,129636.21,6540.51,11500.29
18/02/2021,1773.15,1467.6,1269.8,128801.97,6512.78,11504.02
19/02/2021,1786.2,1472.91,1273.76,129752.07,6560.71,11534.74
22/02/2021,1807.45,1485.78,1283.52,130961.14,6638.76,11684.8
23/02/2021,1799.65,1481.68,1277.07,130372.04,6610.11,11638.16
24/02/2021,1788,1472.57,1268,129407.93,6567.32,11544.94
25/02/2021,1779.65,1457.18,1265.3,129565.99,6536.65,11487.64
26/02/2021,1742.85,1442.76,1249.8,128786.16,6401.66,11282.17
1/03/2021,1734.15,1440.2,1245.89,127238.23,6369.53,11213.01
2/03/2021,1723.85,1427.03,1234.14,126341.14,6331.7,11154.34
3/03/2021,1711.4,1417.9,1224.97,124871.45,6285.97,11069.16
4/03/2021,1712.1,1427.46,1229.6,124687.11,6288.54,11077.29
5/03/2021,1696.25,1423.98,1226.94,124172.62,6230.33,11020.54
8/03/2021,1687.05,1422.83,1219.05,123752.2,6196.37,11009.86
9/03/2021,1716.9,1444.47,1236.07,125079.6,6306,11171.35
10/03/2021,1716.2,1441.22,1234.23,124865.56,6303.43,11164.74
11/03/2021,1724.25,1440.24,1234.25,125406.94,6333.17,11197.11
12/03/2021,1704.8,1426.85,1224.54,123943.56,6261.56,11095.52
15/03/2021,1723.65,1445.05,1240.66,125025.13,6330.97,11203.9
16/03/2021,1735,1457.62,1248.83,125790.45,6372.66,11287.91
17/03/2021,1729.65,1452.51,1248.12,125564.81,6353,11249.82
18/03/2021,1725.9,1446.81,1237.2,125415.11,6339.23,11229.74
19/03/2021,1735.2,1457.05,1250.05,125715.07,6373.39,11294.42
22/03/2021,1736.15,1453.82,1252.18,125637.54,6376.88,11298.34
23/03/2021,1726.2,1455.85,1254.51,125175.57,6340.33,11248.61
24/03/2021,1730.5,1463.18,1261.94,125646.24,6356.13,11290.82
25/03/2021,1737.3,1475.41,1264.59,126252.54,6380.93,11372.89
26/03/2021,1731.8,1468.87,1255.56,125757.6,6360.9,11327.88
29/03/2021,1705.95,1448.91,1238.17,123880.46,6265.95,11208.26
30/03/2021,1683.95,1437.06,1227.46,123677.54,6185.15,11066.58
31/03/2021,1691.05,1439.19,1225.4,123719.75,6211.23,11081.28
1/04/2021,1726.05,1466.11,1249.04,126317.52,6339.78,11332.04
2/04/2021,1726.05,1466.11,1249.04,126317.52,6339.78,11332.04
5/04/2021,1726.05,1466.11,1249.04,126317.52,6339.78,11332.04
6/04/2021,1744.65,1471.53,1262.23,128231.78,6408.1,11409.14
7/04/2021,1738.05,1462.76,1264.77,129235.49,6383.86,11371.19
8/04/2021,1755.5,1472.49,1277.66,130923.96,6447.95,11500.46
9/04/2021,1741.2,1463.19,1268.45,130124.93,6395.43,11409.39
12/04/2021,1732.85,1454.22,1260.9,129997.19,6364.76,11347.22
13/04/2021,1747.95,1464.19,1272.44,131108.49,6420.22,11438.76
14/04/2021,1735.55,1448.1,1258.01,130182.74,6374.68,11332.79
15/04/2021,1757.2,1467.88,1274.53,131346.31,6454.2,11461.51
16/04/2021,1774.45,1481.05,1283.42,132321.62,6517.55,11570.66
19/04/2021,1774.5,1474.08,1268.77,132845.28,6517.74,11552.53
20/04/2021,1777.85,1477.85,1275.36,134068.56,6530.04,11555.14
21/04/2021,1798.2,1495.01,1290.88,135642.72,6604.79,11671.58
22/04/2021,1787.75,1488.68,1291.45,134299.89,6566.41,11602.86
23/04/2021,1781.8,1475.37,1285.94,133569.96,6544.55,11574.75
26/04/2021,1773.35,1466.91,1276.99,132496.73,6513.51,11501.06
27/04/2021,1784.15,1478.05,1283.01,133082.42,6553.18,11566.82
28/04/2021,1772.2,1465.84,1273.59,131997.53,6509.29,11482.08
29/04/2021,1762.65,1454.57,1264.27,130578.17,6474.21,11408.22
30/04/2021,1767.65,1469.73,1278.13,130802.74,6492.58,11445.36
3/05/2021,1767.65,1469.73,1278.13,130802.74,6492.58,11445.36
4/05/2021,1797.75,1495.88,1294.46,132642.49,6603.14,11640.25
5/05/2021,1782.25,1485.95,1282.01,131476.23,6546.2,11539.89
6/05/2021,1813.15,1504.69,1305.65,133432.79,6659.7,11720.38
7/05/2021,1836.55,1511.44,1313.51,134584.22,6745.65,11814.89
10/05/2021,1840.45,1513.65,1301.41,135115.53,6759.97,11809.43
11/05/2021,1829.1,1503.7,1291.28,134233.99,6718.28,11759.65
12/05/2021,1830.7,1517.24,1302.25,134814.58,6724.16,11819.73
13/05/2021,1821.8,1508.11,1297.86,134148.24,6691.47,11754.25
14/05/2021,1838.1,1514.46,1303.89,134704.24,6751.34,11832.03
17/05/2021,1853.7,1524.93,1311.05,136004.12,6808.64,11936.16
18/05/2021,1866.75,1527.99,1315.26,136359.55,6856.57,11995.18
19/05/2021,1888.45,1546.52,1333.84,138223.4,6936.28,12151.99
20/05/2021,1878.3,1537.32,1324.61,137191.03,6899,12086.48
21/05/2021,1875.9,1542.17,1326.1,136684.45,6890.18,12069.73
24/05/2021,1880.15,1539.21,1328.07,137048.83,6905.79,12069.25
25/05/2021,1887,1541.67,1334.42,137336.8,6930.95,12096.99
26/05/2021,1899.75,1557.17,1345.24,138253.36,6977.78,12140.92
27/05/2021,1891.45,1551.9,1334.07,137449.59,6947.3,12073.69
28/05/2021,1899.95,1557.21,1338.28,137613,6978.52,12099.83
31/05/2021,1899.95,1557.21,1338.28,137613,6978.52,12099.83
1/06/2021,1899.35,1552.64,1341.25,138374.3,6976.31,12120.32
2/06/2021,1902.75,1558.1,1342.33,138857.94,6988.8,12141.64
3/06/2021,1866.55,1540.06,1323.89,136358.01,6855.84,11953.01
4/06/2021,1890.6,1554.64,1334.79,137788.44,6944.17,12090.95
7/06/2021,1888.4,1548.5,1331.73,137499.13,6936.09,12080.85
8/06/2021,1893.15,1554.57,1338.1,138114.76,6953.54,12117.11
9/06/2021,1894.6,1556.01,1342.36,138285.15,6958.87,12101.38
10/06/2021,1888.65,1551,1333.23,137999.69,6937.01,12074.71
11/06/2021,1881.05,1554.97,1333.61,137798.2,6909.1,12036.46
14/06/2021,1865.6,1539.02,1321.9,136517.15,6852.35,11937.6
15/06/2021,1865.1,1538.35,1324.83,136820.94,6850.51,11948.02
16/06/2021,1860.75,1535.53,1319.4,136409.72,6834.53,11905.08
17/06/2021,1778.7,1495.21,1280.01,132201.88,6533.17,11469.77
18/06/2021,1773.1,1493.14,1283.18,131445.22,6512.6,11441.99
21/06/2021,1775.05,1489.26,1274.45,131661.67,6519.76,11479.25
22/06/2021,1775.05,1487.26,1273.44,131956.15,6519.76,11504.28
23/06/2021,1791.6,1501.01,1283.11,132900.89,6580.55,11599.36
24/06/2021,1784.85,1496.48,1282.59,132442.12,6555.75,11551.37
25/06/2021,1786.65,1496.73,1285.17,132494.93,6562.37,11534.97
28/06/2021,1780.3,1493.16,1282.18,132256.53,6539.04,11494.86
29/06/2021,1755.45,1475.66,1268.3,130329,6447.94,11346.88
30/06/2021,1763.15,1488.02,1277.64,131102.54,6476.05,11385.01
1/07/2021,1781.5,1503.5,1294.13,132832.38,6543.45,11524.7
2/07/2021,1786.15,1508.06,1293.94,133103.72,6560.53,11561.75
5/07/2021,1791.35,1509.4,1292.74,133081.18,6579.63,11579.82
6/07/2021,1809.85,1531.82,1313.48,135310.9,6647.58,11726.38
7/07/2021,1804.65,1529.36,1308,134997.75,6628.48,11681.32
8/07/2021,1807.7,1526.13,1312.5,135148.71,6639.68,11732.88
9/07/2021,1806,1521.74,1303.22,134617.25,6633.44,11701.07
12/07/2021,1792.4,1511.55,1291.17,133581.3,6583.49,11607.4
13/07/2021,1813.85,1536.64,1310.4,135241.56,6662.27,11733.43
14/07/2021,1823.2,1540.78,1316.01,135907.34,6696.61,11794.65
15/07/2021,1823.75,1545.16,1319.07,135957.83,6698.63,11783.07
16/07/2021,1824.3,1544.58,1324.07,136080.01,6700.65,11820
19/07/2021,1814.9,1538.18,1327.65,136108.43,6666.13,11779.61
20/07/2021,1823.05,1547.84,1337.53,135879.21,6696.06,11822.48
21/07/2021,1802.15,1528.15,1315.63,134348.48,6619.3,11656.31
22/07/2021,1799.45,1529.75,1307.17,133972.47,6609.38,11643.7
23/07/2021,1799.6,1529.23,1307.94,133980.94,6609.93,11663.93
26/07/2021,1800.2,1524.04,1301.85,133819.67,6612.13,11670.52
27/07/2021,1800.35,1521.08,1296.62,134147.14,6612.69,11722.44
28/07/2021,1796.6,1520.74,1293.91,133830.53,6598.91,11661.55
29/07/2021,1829.3,1539.17,1309.92,135843.82,6719.02,11810.69
30/07/2021,1825.75,1539.55,1313.58,135746.16,6705.98,11797.08
2/08/2021,1811.45,1526.07,1303.67,134650.51,6653.46,11705.77
3/08/2021,1812.65,1527.34,1302.47,134569.32,6657.86,11728.57
4/08/2021,1829.1,1545.11,1316.09,135707.33,6718.28,11827.33
5/08/2021,1800.75,1521.03,1292.62,133435.57,6614.15,11635.55
6/08/2021,1762.9,1499.57,1271.38,130816.35,6475.13,11429.06
9/08/2021,1738.85,1480.88,1255.67,129480.86,6386.8,11278.88
10/08/2021,1723.35,1470.94,1245.83,128272.39,6329.86,11177.48
11/08/2021,1743.6,1484.17,1256.29,129465.79,6404.24,11297.66
12/08/2021,1747.4,1488.67,1264.67,129799.49,6418.2,11322.28
13/08/2021,1773.85,1503.26,1279.19,131548.72,6515.35,11489.94
16/08/2021,1786.35,1517.07,1290.16,132475.72,6561.26,11566.08
17/08/2021,1789.45,1528.27,1303.6,133111.1,6572.65,11606.91
18/08/2021,1783.45,1524.45,1297.15,132483.58,6550.61,11565.14
19/08/2021,1782.05,1524.68,1305.15,132401.86,6545.47,11574.24
20/08/2021,1779.05,1520.17,1305.44,132167.4,6534.45,11566.49
23/08/2021,1802,1535.05,1313.22,133597.58,6618.75,11679.84
24/08/2021,1808.45,1539.37,1317.92,134075.23,6642.44,11703.2
25/08/2021,1788.7,1521,1302.01,132678.61,6569.9,11583.26
26/08/2021,1786.6,1520.12,1303.8,132450.84,6562.18,11580.38
27/08/2021,1798.5,1524.02,1305.34,132102.52,6605.89,11639.89
30/08/2021,1798.5,1524.02,1305.34,132102.52,6605.89,11639.89
31/08/2021,1814.85,1537.1,1319.7,132437.77,6665.94,11725.2
1/09/2021,1811.8,1529.2,1314.42,132162.66,6654.74,11704.23
2/09/2021,1812.55,1527.64,1310.4,132353.31,6657.5,11702.91
3/09/2021,1823.7,1533.81,1314.47,133120.98,6698.45,11773.81
6/09/2021,1821.6,1534.5,1316.95,133146.76,6690.74,11764.26
7/09/2021,1802.15,1521.44,1306.85,132319.26,6619.3,11653.96
8/09/2021,1786,1511.13,1296.93,131812.16,6559.98,11540.6
9/09/2021,1788.25,1511.37,1290.5,131516.85,6568.24,11543.87
10/09/2021,1794.6,1518.4,1295.37,131959.63,6591.57,11564.94
13/09/2021,1793.9,1519.35,1296.55,132050.77,6588.99,11573.88
14/09/2021,1792.75,1516.45,1294.5,132026.18,6584.77,11542.8
15/09/2021,1796.95,1522.32,1299.59,132102.78,6600.2,11558.88
16/09/2021,1747.95,1486.35,1268.19,128608.04,6420.22,11287.56
17/09/2021,1755.95,1497.48,1277.33,129327.12,6449.6,11354.15
20/09/2021,1757.75,1499.53,1288.3,129523.32,6456.22,11365.79
21/09/2021,1774.45,1513,1298.82,130834.81,6517.55,11473.77
22/09/2021,1773.4,1511.21,1298.91,130922.5,6513.7,11460.24
23/09/2021,1750,1490.12,1273.19,129176.25,6427.75,11303.08
24/09/2021,1746.8,1490.95,1276.9,128913.84,6416,11295.16
27/09/2021,1755.3,1500,1280.68,129635.4,6447.22,11334.15
28/09/2021,1733.75,1484.12,1281.41,128675.46,6368.06,11200.55
29/09/2021,1737.15,1497.41,1293.97,129184.03,6380.55,11240.75
30/09/2021,1742.8,1506.18,1294.7,129401.16,6401.3,11232
1/10/2021,1757.05,1515.09,1295.66,130325.14,6453.64,11323.84
4/10/2021,1754.55,1510.07,1289.35,130776.26,6444.46,11307.72
5/10/2021,1753.2,1510.73,1285.15,130662.49,6439.5,11299.02
6/10/2021,1759.7,1524.47,1298.29,131691.55,6463.38,11340.91
7/10/2021,1762.1,1524.84,1293.57,131855.12,6472.19,11356.38
8/10/2021,1773.25,1533.42,1302.23,133322.33,6513.15,11426.47
11/10/2021,1757.65,1520.06,1291.44,132505.72,6455.85,11337.9
12/10/2021,1767.75,1533.44,1301.06,133397.07,6492.95,11400.22
13/10/2021,1785.7,1542.32,1308.97,134507.85,6558.88,11479.19
14/10/2021,1798.7,1552.21,1314.36,134941.17,6606.63,11583.27
15/10/2021,1772.65,1528.81,1288.45,132993.07,6510.94,11408.24
18/10/2021,1767.85,1521.12,1287.3,133141.73,6493.31,11367.1
19/10/2021,1779.55,1529.35,1289.81,133927.15,6536.29,11358.16
20/10/2021,1778,1525.39,1285.61,133001.51,6530.59,11366.75
21/10/2021,1779.3,1529.13,1289.44,133141.99,6535.37,11375.42
22/10/2021,1808.25,1554.55,1314.61,135614.23,6641.7,11545.68
25/10/2021,1805.25,1555.45,1312.05,135450.62,6630.5,11527.97
26/10/2021,1785.55,1540.99,1297.64,133848.4,6558.15,11397.7
27/10/2021,1795.25,1546.43,1305.83,134580.92,6593.77,11475.96
28/10/2021,1803.5,1544.36,1307.64,134891.34,6624.26,11527.61
29/10/2021,1769.15,1533.19,1293.9,132647.33,6498.09,11332.47
1/11/2021,1793.8,1547.18,1313.18,134285.66,6588.63,11476.19
2/11/2021,1790.45,1545.76,1314.67,133587.26,6576.32,11458.88
3/11/2021,1763.45,1522.32,1291.05,131484.07,6477.15,11297.72
4/11/2021,1796.15,1555.51,1331.27,133816.23,6597.26,11490.33
5/11/2021,1801.85,1559.1,1335.5,134240.89,6618.2,11529.86
8/11/2021,1822.35,1572.89,1344.11,134628.48,6693.49,11649.74
9/11/2021,1827.3,1576.35,1347.07,135450.44,6711.67,11681.56
10/11/2021,1859.4,1615.18,1381.53,138129.06,6829.39,11879.33
11/11/2021,1857.9,1622.48,1389.6,138021.53,6824.07,11874.77
12/11/2021,1860.55,1625.08,1386.19,138410.97,6833.8,11869.75
15/11/2021,1859.9,1633.5,1385.61,138370.98,6831.41,11871.93
16/11/2021,1859.2,1641.24,1384.47,138371.89,6828.84,11885.68
17/11/2021,1864.9,1647.58,1382.33,138623.43,6849.78,11894.52
18/11/2021,1860.3,1636.15,1378.2,138023.1,6832.88,11880.06
19/11/2021,1861.1,1647.28,1383.1,138048.95,6835.82,11887.03
22/11/2021,1816.05,1614.55,1355.87,135203.11,6670.35,11595.84
23/11/2021,1789.15,1589.79,1337.78,133272.89,6571.37,11436.25
24/11/2021,1782.05,1591.68,1337.57,132777.34,6545.29,11391.58
25/11/2021,1788.15,1595.14,1341.95,133224.33,6567.87,11419.48
26/11/2021,1800.8,1593.06,1350.53,134986.17,6614.34,11513.05
29/11/2021,1785.95,1584.98,1342.72,134161.28,6559.79,11408.83
30/11/2021,1804.4,1595.26,1360.37,135584.42,6627.56,11484.1
1/12/2021,1789.25,1580.05,1345,134177.65,6571.92,11394.3
2/12/2021,1765,1561.53,1326.87,132318.52,6482.67,11255.58
3/12/2021,1767.55,1562.68,1335.31,132996.83,6492.21,11270.61
6/12/2021,1778.65,1576.96,1341.97,134033.73,6532.98,11341.21
7/12/2021,1781.35,1584.27,1346.75,134395.02,6542.9,11340.61
8/12/2021,1783.8,1571.77,1347.59,134521.17,6551.9,11316.96
9/12/2021,1776.15,1573.21,1344.35,134275.16,6523.62,11327.57
10/12/2021,1779.75,1572.36,1341.39,134677.42,6537.02,11337.01
13/12/2021,1787.8,1583.1,1353.06,135603.74,6566.59,11382.92
14/12/2021,1776.9,1576.38,1343.29,135138.58,6526.55,11314.06
15/12/2021,1768.65,1570.74,1338.67,135202.68,6496.25,11262.06
16/12/2021,1795.7,1586.59,1348.22,136912.25,6595.61,11435.56
17/12/2021,1807.7,1604.28,1363.17,137381.77,6639.5,11524.81
20/12/2021,1796.3,1591.9,1359.7,136067.03,6597.81,11452.67
21/12/2021,1793.75,1592.04,1353.88,135791.54,6588.44,11429.95
22/12/2021,1792.8,1582.49,1342.22,135309.79,6584.95,11419.96
23/12/2021,1805.2,1592.31,1345.36,135430.98,6630.5,11499.67
24/12/2021,1805.2,1592.31,1345.36,135430.98,6630.5,11499.67
27/12/2021,1805.2,1592.31,1345.36,135430.98,6630.5,11499.67
28/12/2021,1805.2,1592.31,1345.36,135430.98,6630.5,11499.67
29/12/2021,1794.25,1582.51,1330.85,133785.56,6590.28,11425.43
30/12/2021,1805.85,1595.98,1339.06,134486.16,6632.89,11509.04
31/12/2021,1805.85,1595.98,1339.06,134486.16,6632.89,11509.04
3/01/2022,1805.85,1595.98,1339.06,134486.16,6632.89,11509.04
4/01/2022,1811.4,1603.86,1338.21,135024.47,6653.27,11543.33
5/01/2022,1826.25,1610.31,1343.92,135658.42,6707.82,11622.07
6/01/2022,1789.35,1584.06,1322.41,133115.11,6572.28,11421.42
7/01/2022,1792.6,1578.41,1320.03,133099.65,6584.22,11432.84
10/01/2022,1794.2,1583.72,1322.86,132830.91,6590.1,11440.18
11/01/2022,1806.8,1591.33,1326.87,133432.18,6636.38,11516.54
12/01/2022,1821.4,1591.58,1328.81,134358.3,6690,11581.19
13/01/2022,1820.35,1588.3,1327.46,134509.3,6686.15,11577.24
14/01/2022,1822.95,1598.8,1334.91,135088.07,6695.7,11580.84
17/01/2022,1817.85,1592.93,1331.66,135028.81,6676.96,11540.44
18/01/2022,1817.25,1604.92,1338.48,135522.69,6674.76,11544.99
19/01/2022,1826.95,1610.5,1340.78,135904.8,6710.39,11592.18
20/01/2022,1845.35,1629.16,1354.19,137152.87,6777.97,11701.55
21/01/2022,1837.6,1619.6,1355.46,136544.52,6749.5,11648.18
24/01/2022,1831.6,1616.88,1361.18,136780.77,6727.47,11595.49
25/01/2022,1847.3,1636.52,1368.57,138109.69,6785.13,11686.2
26/01/2022,1835.95,1626.46,1357.75,137262.05,6743.44,11604.86
27/01/2022,1806.75,1622,1351.04,135941.68,6636.19,11505.93
28/01/2022,1788.15,1603.58,1335.54,134146.12,6567.87,11374.96
31/01/2022,1795.25,1600.19,1336.05,133922.96,6593.95,11420.12
1/02/2022,1799.85,1600.58,1332.63,134567.59,6610.85,11449.39
2/02/2022,1803.65,1594.6,1328.36,134879.47,6624.81,11473.56
3/02/2022,1792.7,1566.5,1317.39,133946.78,6584.59,11403.9
4/02/2022,1804.7,1575.61,1333.36,134681.69,6628.66,11480.24
7/02/2022,1813.55,1588.19,1341.68,135394.02,6661.17,11538.35
8/02/2022,1822.6,1595.83,1345.69,136190.14,6694.41,11603.77
9/02/2022,1827.8,1598.01,1350.03,136721.09,6713.51,11629.74
10/02/2022,1835.35,1600.83,1348.33,137962.89,6741.24,11662
11/02/2022,1831.15,1606.69,1346.33,137982.1,6725.81,11636.23
14/02/2022,1866.15,1650,1379.17,141087.47,6854.37,11863.86
15/02/2022,1848.55,1627.39,1366.06,139023.9,6789.72,11718.51
16/02/2022,1862.6,1637.45,1371.47,139741.57,6841.33,11803.67
17/02/2022,1893.45,1666.92,1389.79,142077.86,6954.64,12001.44
18/02/2022,1893.6,1672.5,1394.1,141403.63,6955.19,11978.16
21/02/2022,1894.45,1671.18,1391.34,141163.05,6958.31,12001.91
22/02/2022,1900.1,1676.46,1397.75,141934.62,6979.07,12020.98
23/02/2022,1904.7,1683.79,1405.58,142248.71,6995.96,12027.23
24/02/2022,1936.3,1733.95,1448.46,146555.06,7112.03,12255.23
25/02/2022,1884.8,1676.72,1408.25,141568.27,6922.87,11906.85
28/02/2022,1909.85,1704.46,1426.22,144278.66,7014.88,12049.63
1/03/2022,1922,1730.13,1443.7,145225.36,7059.51,12131.47
2/03/2022,1928.5,1736.92,1443.6,145744.46,7083.38,12190.43
3/03/2022,1929.6,1746.09,1447.13,146539.61,7087.42,12195.84
4/03/2022,1945.3,1780.43,1470.59,148614.11,7145.09,12293.32
7/03/2022,1980.95,1821.56,1510.79,152414.89,7276.03,12521.39
8/03/2022,2039.05,1863.34,1552.5,156994.41,7489.43,12884.15
9/03/2022,1988.9,1793.09,1508.8,151735.57,7305.23,12565.27
10/03/2022,1996.6,1816.74,1524.35,152515.28,7333.51,12622.9
11/03/2022,1978.7,1812.66,1517.06,151685.95,7267.77,12543.57
14/03/2022,1954.05,1780.46,1500,149549.31,7177.23,12438.9
15/03/2022,1913.65,1749.54,1467.3,146224.29,7028.84,12191.1
16/03/2022,1913.2,1741.81,1461.69,145805.35,7027.18,12154.56
17/03/2022,1949.65,1752.18,1480.48,148084.69,7161.06,12374.43
18/03/2022,1935.8,1750.43,1467.74,147033.69,7110.19,12314.01
21/03/2022,1935.05,1754.19,1468.51,147555.3,7107.44,12298.98
22/03/2022,1915.25,1737.5,1445.25,145768.72,7034.71,12193.06
23/03/2022,1931.75,1755.18,1462.56,147883.19,7095.32,12309.88
24/03/2022,1965.2,1787.52,1492.07,149917.25,7218.18,12514
25/03/2022,1953.8,1777.64,1480.71,149055.4,7176.31,12438.28
28/03/2022,1937.05,1761.92,1479.79,147423.06,7114.78,12343.27
29/03/2022,1910,1723.83,1459.58,144329.15,7015.43,12155.62
30/03/2022,1933.85,1733.31,1471.28,146620.83,7103.03,12275.5
31/03/2022,1942.15,1752.53,1478.16,147434.63,7133.52,12313.23
1/04/2022,1929.4,1747.64,1472.26,146536,7086.69,12276.58
4/04/2022,1930.3,1758.82,1473.06,145624.34,7089.99,12282.31
5/04/2022,1944.05,1781.24,1485.71,146599.84,7140.5,12369.8
6/04/2022,1930.15,1769.48,1476.1,146603.96,7089.44,12275.56
7/04/2022,1932.4,1776.59,1480.31,146717.28,7097.71,12290.84
8/04/2022,1941.4,1785.69,1489.72,147410.89,7130.76,12357.01
11/04/2022,1951.55,1794.03,1498.31,148099.42,7168.04,12431.37
12/04/2022,1960.85,1808.57,1505.8,149189.9,7202.2,12482.18
13/04/2022,1976.75,1816.53,1509.66,150370.38,7260.6,12588.34
14/04/2022,1963.25,1815.13,1503.6,149374.07,7210.82,12522.39
15/04/2022,1963.25,1815.13,1503.6,149374.07,7210.82,12522.39
18/04/2022,1963.25,1815.13,1503.6,149374.07,7210.82,12522.39
19/04/2022,1964,1819.19,1509.96,150027.01,7213.77,12556.83
20/04/2022,1949.55,1797.98,1493.79,148745.4,7160.7,12514.55
21/04/2022,1943.7,1792.42,1491.14,148328.61,7139.21,12538.23
22/04/2022,1941.55,1801.23,1512.46,148571.29,7131.31,12622.79
25/04/2022,1895,1768.55,1488.61,145310.87,6960.34,12429.87
26/04/2022,1904.6,1786.85,1510.15,146057.11,6995.6,12487.7
27/04/2022,1885.8,1785.29,1500.6,144413.62,6926.54,12371.98
28/04/2022,1888.5,1796.35,1515.16,144764.86,6936.46,12514.15
29/04/2022,1911.3,1811.83,1519.56,146303.33,7020.2,12630.83
2/05/2022,1911.3,1811.83,1519.56,146303.33,7020.2,12630.83
3/05/2022,1869.7,1777.96,1497.2,143072.25,6867.41,12355.91
4/05/2022,1863.65,1766.66,1491.64,142115.43,6845.37,12315.93
5/05/2022,1892.3,1800.3,1533.72,144812.42,6950.42,12594.77
6/05/2022,1882.35,1781.01,1523.31,144857.75,6913.87,12549.06
9/05/2022,1860.9,1759.88,1507.05,144041.1,6835.09,12525.35
10/05/2022,1857.35,1763.2,1508.81,143550.68,6822.05,12508.7
11/05/2022,1851.95,1758.57,1506.88,143158.51,6802.21,12448.25
12/05/2022,1837.05,1773.56,1506.77,142133.66,6747.48,12466.77
13/05/2022,1811.55,1740.37,1480.51,140264.87,6653.82,12299.16
16/05/2022,1809.5,1735.73,1474.01,140163.87,6646.29,12279.63
17/05/2022,1825,1731.01,1462.22,141425.45,6703.23,12296.3
